PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	
-100	-90	-30	-20	2	-91.5	0.453	-23.5	1.068	1.35	0.001	1.45	0.02	0	0	1.495	0.004	1.256	0	121.1	1.131	0	0	113.95	3.182	0	0	119.15	1.485	116.3	1.131	124.25	0.778	186.5	6.52	
-100	-90	-100	-90	1	-96	0	-94.6	0	1.341	0	1.445	0	0	0	1.517	0	1.25	0	123.1	0	0	0	110.1	0	0	0	120.8	0	117.6	0	121.8	0	187.9	0	
-100	-90	100	110	2	-96.7	3.246	102.9	1.846	1.327	0.006	1.467	0.009	0	0	1.516	0.001	1.24	0.03	121.25	0.354	0	0	108.95	3.323	0	0	119.9	0.283	115.1	0.141	123.6	0	183	0.021	
-100	-90	160	170	1	-91.5	0	160.8	0	1.327	0	1.437	0	0	0	1.507	0	1.239	0	121.8	0	0	0	114.8	0	0	0	121.5	0	119.7	0	121	0	184	0	
-100	-90	-90	-80	1	-97.5	0	-82.7	0	1.316	0	1.461	0	0	0	1.504	0	1.26	0	122.3	0	0	0	111.8	0	0	0	121.9	0	115.8	0	125.1	0	187.8	0	
-100	-90	-10	0	3	-93.4	3.21	-3.7	2.669	1.317	0.013	1.44	0.014	0	0	1.505	0.024	1.231	0.016	122.567	0.379	0	0	115.033	2.318	0	0	119.2	0.361	117.867	1.582	122.6	0.721	176	8.588	
170	180	-150	-140	2	173.9	4.617	-146.4	1.633	1.345	0.006	1.46	0.004	0	0	1.521	0.001	1.246	0.021	121.1	0.283	0	0	110.4	2.97	0	0	121.1	0.424	116.25	0.495	121.9	0.849	180	4.624	
170	180	170	180	7	176.2	3.219	175.3	2.043	1.326	0.012	1.455	0.008	0	0	1.506	0.014	1.239	0.011	121.029	1.476	0	0	109.629	0.946	0	0	121.843	1.112	116.3	1.37	122.571	0.673	181.9	6.569	
170	180	-180	-170	5	174.2	2.238	-175.8	3.121	1.336	0.009	1.444	0.011	0	0	1.517	0.007	1.241	0.022	119.86	2.474	0	0	110.96	1.189	0	0	121.38	1.355	117.54	0.868	122.04	0.503	180.4	4.53	
170	180	-170	-160	7	174.9	3.952	-165.6	2.814	1.326	0.01	1.448	0.015	0	0	1.516	0.009	1.23	0.015	121.143	0.83	0	0	110.157	1.655	0	0	120.629	1.127	116.8	1.825	122.3	0.952	179.2	6.834	
170	180	160	170	3	177.8	2.838	166.8	2.096	1.323	0.01	1.441	0.024	0	0	1.524	0.009	1.234	0.006	120.3	1.513	0	0	110.1	1.493	0	0	122.733	0.321	116.767	1.332	122.1	0.624	173.2	5.929	
170	180	130	140	1	174.3	0	132.1	0	1.318	0	1.459	0	0	0	1.503	0	1.231	0	121.1	0	0	0	111.7	0	0	0	121.3	0	118.3	0	120	0	176.2	0	
170	180	140	150	1	171.2	0	147.2	0	1.304	0	1.436	0	0	0	1.498	0	1.25	0	122.5	0	0	0	112.6	0	0	0	120.9	0	114.8	0	122.8	0	171.3	0	
170	180	-160	-150	1	178	0	-153.1	0	1.3	0	1.445	0	0	0	1.474	0	1.227	0	121.7	0	0	0	114.2	0	0	0	122.4	0	121.1	0	119.8	0	181.6	0	
100	110	10	20	4	103.9	2.629	12.8	3.281	1.333	0.006	1.449	0.007	0	0	1.502	0.01	1.243	0.02	122.1	1.023	0	0	117.525	2.731	0	0	119.65	0.772	118.125	1.522	122.225	1.713	175.9	1.035	
100	110	140	150	3	103.6	2.847	148.3	1.323	1.314	0.004	1.449	0.013	0	0	1.508	0.002	1.243	0.006	122.533	2.371	0	0	113.033	1.704	0	0	121.333	0.651	117.567	0.058	124.567	0.404	176.5	3.524	
100	110	160	170	3	106.8	2.51	166.5	4.294	1.32	0.006	1.442	0.008	0	0	1.514	0.015	1.239	0.014	123.433	1.75	0	0	112.167	1.415	0	0	122.467	0.777	114.967	1.96	123.767	1.137	177.4	9.478	
100	110	0	10	7	104.3	2.683	4.5	2.665	1.334	0.008	1.451	0.016	0	0	1.515	0.01	1.232	0.008	122.186	1.098	0	0	115.729	1.198	0	0	118.929	0.765	116.171	1.764	123.257	1.072	183.2	5.32	
100	110	-180	-170	4	105.6	3.954	-176.8	1.496	1.343	0.009	1.456	0.014	0	0	1.516	0.018	1.233	0.006	121.725	1.947	0	0	110.8	0.572	0	0	122.15	1.185	117.05	1.041	121.875	0.822	182.1	7.611	
100	110	-10	0	13	103.2	3.258	-5.9	3.454	1.334	0.015	1.454	0.013	0	0	1.513	0.019	1.238	0.017	122.169	2.542	0	0	113.969	1.656	0	0	118.831	1.613	117.531	2.691	121.738	2.257	182.6	3.721	
100	110	170	180	4	104.5	2.508	174.1	2.738	1.327	0.008	1.452	0.003	0	0	1.521	0.008	1.234	0.016	123.1	1.013	0	0	112.25	0.52	0	0	123.6	1.91	115.65	1.662	123.15	0.889	178.9	3.077	
100	110	-160	-150	2	105.1	6.498	-157.6	0.778	1.333	0.005	1.441	0.008	0	0	1.515	0.01	1.229	0.01	122.05	0.354	0	0	113.6	1.98	0	0	122.05	0.636	117	2.546	122.45	1.768	189.6	1.86	
100	110	-20	-10	7	103.1	2.299	-15.5	3.895	1.324	0.016	1.443	0.011	0	0	1.51	0.016	1.238	0.019	123.386	0.729	0	0	114.486	1.45	0	0	119.071	1.268	116	2.357	123.2	0.792	180.3	4.021	
100	110	130	140	1	106.6	0	136.3	0	1.314	0	1.463	0	0	0	1.535	0	1.238	0	122.7	0	0	0	108.7	0	0	0	119.4	0	114.8	0	123.9	0	189.4	0	
100	110	20	30	2	104.5	3.804	25.7	1.393	1.321	0	1.442	0.014	0	0	1.519	0.005	1.222	0.018	122.45	0.495	0	0	114.6	1.131	0	0	118.25	1.626	119.15	0.212	122.45	0.212	176	3.543	
100	110	150	160	4	106	2.052	155.9	3.142	1.32	0.023	1.439	0.014	0	0	1.521	0.019	1.238	0.015	121.025	4.724	0	0	111.225	1.124	0	0	122.225	0.69	117.875	0.9	122.875	0.866	180.8	7.024	
100	110	120	130	1	103.1	0	128.9	0	1.338	0	1.459	0	0	0	1.509	0	1.262	0	123.8	0	0	0	113.2	0	0	0	120.6	0	113.6	0	125.5	0	172.7	0	
100	110	-30	-20	4	104.7	2.524	-23.2	1.997	1.347	0.009	1.442	0.012	0	0	1.526	0.012	1.234	0.01	123.975	0.556	0	0	114.15	1.415	0	0	119.375	0.419	115.575	1.556	121.975	0.998	183.5	7.627	
100	110	-170	-160	2	104.4	0.127	-165.6	3.217	1.315	0.01	1.429	0.028	0	0	1.513	0.018	1.234	0.033	123.9	3.111	0	0	113.9	1.838	0	0	122.9	0.283	119.95	4.879	121.15	3.041	183.3	5.685	
100	110	-40	-30	1	101.1	0	-34.4	0	1.344	0	1.434	0	0	0	1.506	0	1.228	0	124.9	0	0	0	113.7	0	0	0	120.9	0	115	0	123.9	0	173.5	0	
100	110	50	60	1	106.9	0	50.1	0	1.323	0	1.454	0	0	0	1.519	0	1.233	0	121.5	0	0	0	118.2	0	0	0	118.9	0	118	0	124.4	0	173.8	0	
100	110	-110	-100	1	102.6	0	-102.3	0	1.32	0	1.455	0	0	0	1.546	0	1.236	0	122.8	0	0	0	110.2	0	0	0	118.9	0	116.5	0	124.2	0	182.3	0	
-110	-100	150	160	3	-106.2	1.11	156.5	0.236	1.34	0.027	1.428	0.013	0	0	1.509	0.016	1.223	0.027	122.867	1.626	0	0	111.833	1.607	0	0	121.267	0.462	116.733	1.955	122.433	0.737	176.2	7.035	
-110	-100	140	150	3	-105.5	2.067	142.4	0.356	1.322	0.013	1.453	0.008	0	0	1.517	0.004	1.236	0.012	124.067	0.723	0	0	111.5	2.007	0	0	120.5	0.954	118	0.1	121.933	0.513	176	5.163	
-110	-100	-170	-160	4	-106	2.118	-165.2	4.08	1.335	0.013	1.441	0.002	0	0	1.516	0.012	1.24	0.011	122.275	0.263	0	0	112.725	1.271	0	0	122.025	1.328	116.625	2.112	122.075	1.403	180.1	10.715	
-110	-100	-180	-170	2	-103.7	2.85	-174.8	1.782	1.333	0.006	1.448	0.008	0	0	1.52	0.004	1.23	0.004	122.05	0.778	0	0	112.7	0.283	0	0	122.95	0.919	115.1	1.556	123.1	0	182.5	10.402	
-110	-100	0	10	6	-104.8	2.571	7.4	2.304	1.331	0.011	1.445	0.013	0	0	1.509	0.012	1.239	0.008	123.35	1.056	0	0	116.55	1.401	0	0	119.467	0.999	118.367	1.224	122.467	1.496	185.2	5.298	
-110	-100	-150	-140	3	-103.6	3.122	-144.6	2.221	1.331	0.011	1.453	0.033	0	0	1.519	0.014	1.231	0.013	123	4.115	0	0	111.533	2.503	0	0	121.467	1.701	115.733	3.95	122.8	1.442	182.9	1.88	
-110	-100	-160	-150	1	-100.5	0	-151.1	0	1.32	0	1.432	0	0	0	1.515	0	1.239	0	124.9	0	0	0	113.3	0	0	0	120.3	0	119.5	0	123.7	0	186.5	0	
-110	-100	130	140	3	-102.2	2.489	134.2	2.654	1.331	0.008	1.467	0.02	0	0	1.516	0.005	1.237	0.014	122.033	0.651	0	0	109.667	0.907	0	0	121.233	1.012	114.933	0.551	123.867	0.666	179.9	2.845	
-110	-100	160	170	1	-102.4	0	165.3	0	1.328	0	1.449	0	0	0	1.528	0	1.214	0	122.6	0	0	0	111	0	0	0	121	0	114.2	0	123.3	0	180.1	0	
-110	-100	170	180	3	-106.8	2.316	174.1	2.691	1.325	0.01	1.437	0.009	0	0	1.519	0.018	1.215	0.018	123.8	1.836	0	0	113.5	2.193	0	0	124.067	3.139	115.233	1.168	123.8	0.52	174.2	6.108	
-110	-100	-90	-80	1	-101.3	0	-86.6	0	1.328	0	1.439	0	0	0	1.518	0	1.231	0	126	0	0	0	109.1	0	0	0	121.4	0	113.7	0	123.7	0	181.7	0	
-110	-100	30	40	1	-101.5	0	30.1	0	1.329	0	1.432	0	0	0	1.492	0	1.242	0	121.7	0	0	0	113.8	0	0	0	119.4	0	116.4	0	121.7	0	165.5	0	
-110	-100	120	130	2	-104.4	2.355	124.5	3.5	1.333	0.008	1.43	0.014	0	0	1.523	0.001	1.22	0.018	123.4	0.424	0	0	110.8	0.849	0	0	121.65	0.919	115.4	0.707	124.3	1.838	178.8	1.124	
70	80	170	180	5	77.9	1.544	176.2	3.52	1.333	0.009	1.455	0.016	0	0	1.519	0.012	1.223	0.019	121.38	0.606	0	0	111.86	2.012	0	0	123.2	1.259	118.46	3.776	122.5	2.66	180.1	7.024	
70	80	0	10	26	75.4	2.611	6.3	2.525	1.33	0.02	1.446	0.014	0	0	1.511	0.012	1.236	0.014	121.565	1.191	0	0	115.619	1.158	0	0	118.827	1.099	116.985	1.518	122.258	1.3	183.2	4.694	
70	80	20	30	27	74.4	2.726	24	2.454	1.33	0.012	1.446	0.012	0	0	1.514	0.014	1.235	0.018	120.815	1.647	0	0	114.826	1.642	0	0	120.063	1.181	117.644	1.855	121.63	1.313	180.8	4.52	
70	80	10	20	38	74.9	2.809	15.2	2.726	1.33	0.012	1.45	0.018	0	0	1.511	0.013	1.232	0.014	120.366	2.608	0	0	115.261	1.599	0	0	119.216	1.76	117.471	1.546	121.997	1.048	182.5	3.976	
70	80	-180	-170	4	74	2.16	-175.3	1.816	1.333	0.013	1.45	0.01	0	0	1.523	0.024	1.233	0.008	121.35	1.949	0	0	112.725	1.857	0	0	121.525	0.741	116.7	1.361	122.825	2.011	185.1	4.68	
70	80	-160	-150	10	73.9	3.018	-154.7	3.166	1.337	0.013	1.449	0.012	0	0	1.521	0.008	1.228	0.012	120.43	0.964	0	0	112.86	1.326	0	0	122.01	1.083	117.1	0.937	121.89	0.867	185.6	4.6	
70	80	-170	-160	8	74.1	3.026	-165.7	2.477	1.331	0.024	1.449	0.021	0	0	1.516	0.014	1.245	0.026	121.463	0.93	0	0	113.05	1.521	0	0	122	1.939	116.15	2.622	122.175	1.393	186.3	5.241	
70	80	-10	0	8	77.7	1.573	-3.5	2.667	1.334	0.012	1.439	0.015	0	0	1.511	0.01	1.232	0.012	122.938	1.856	0	0	115.638	0.725	0	0	118.85	0.663	116.25	1.169	122.975	0.925	184.9	4.571	
70	80	30	40	7	74.1	2.612	32.3	2.642	1.327	0.01	1.455	0.018	0	0	1.508	0.016	1.247	0.018	120.329	1.536	0	0	114.086	0.843	0	0	119.7	0.616	117.414	1.297	122.529	1.466	180.9	5.539	
70	80	160	170	1	75.8	0	168	0	1.321	0	1.448	0	0	0	1.532	0	1.208	0	122.3	0	0	0	111.1	0	0	0	124	0	116.7	0	123.8	0	168.1	0	
70	80	-130	-120	1	74.6	0	-124.2	0	1.302	0	1.442	0	0	0	1.495	0	1.238	0	121.3	0	0	0	110.9	0	0	0	119.8	0	116.2	0	122.2	0	183	0	
70	80	-20	-10	1	76	0	-14.7	0	1.358	0	1.463	0	0	0	1.498	0	1.26	0	122.7	0	0	0	118.4	0	0	0	118.6	0	116.3	0	121.1	0	190.7	0	
70	80	-150	-140	1	71.1	0	-143.5	0	1.33	0	1.454	0	0	0	1.527	0	1.239	0	120.5	0	0	0	111.7	0	0	0	121.3	0	118.8	0	121.5	0	186.6	0	
160	170	-160	-150	4	165.7	2.501	-154.2	2.872	1.331	0.005	1.462	0.006	0	0	1.522	0.021	1.229	0.019	119.7	1.781	0	0	111.05	1.994	0	0	121.05	0.85	116.975	2.007	122.75	0.839	182.2	5.209	
160	170	170	180	6	165.3	2.263	174.5	3.043	1.325	0.011	1.448	0.01	0	0	1.508	0.014	1.234	0.016	121.25	1.372	0	0	111.55	1.854	0	0	121.633	0.935	115.667	1.293	122.783	0.828	178.6	3.644	
160	170	160	170	4	163.9	2.275	166.7	2.769	1.329	0.019	1.447	0.01	0	0	1.509	0.01	1.229	0.019	120.8	2.523	0	0	110.95	0.733	0	0	122.125	1.489	116.375	1.401	121.525	2.948	174.8	7.062	
160	170	-180	-170	8	163.6	2.481	-174.6	2.886	1.321	0.011	1.446	0.008	0	0	1.512	0.01	1.233	0.015	120.775	1.809	0	0	111.187	0.906	0	0	122.05	1.195	117.613	1.105	122.2	0.537	181.4	4.258	
160	170	-170	-160	2	166.2	0.658	-163	3.182	1.338	0.004	1.447	0.006	0	0	1.513	0.003	1.235	0.006	120.75	1.202	0	0	110.75	0.212	0	0	120.9	0.283	118.55	0.495	121.85	0.071	186.6	3.663	
-150	-140	160	170	4	-142.5	2.224	163.8	2.498	1.337	0.005	1.445	0.008	0	0	1.518	0.005	1.229	0.009	120.575	0.411	0	0	110.925	1.212	0	0	122.075	1.037	116.925	1.31	122.275	0.922	178.1	4.35	
-150	-140	-170	-160	4	-142.9	2.852	-164.4	3.954	1.327	0.022	1.445	0.013	0	0	1.517	0.01	1.233	0.009	123.725	1.688	0	0	109.6	1.023	0	0	121.125	1.081	113.525	1.103	123.275	0.922	185.4	6.693	
-150	-140	40	50	1	-142.4	0	40.1	0	1.326	0	1.429	0	0	0	1.503	0	1.233	0	125.3	0	0	0	111.5	0	0	0	120.6	0	114.4	0	123.8	0	178	0	
-150	-140	10	20	2	-147.1	2.298	16.7	4.059	1.349	0.01	1.449	0.008	0	0	1.507	0.01	1.235	0.005	119.9	0.424	0	0	117.5	3.253	0	0	118.55	1.485	114.95	0.636	123.25	0.354	176.5	5.374	
-150	-140	-140	-130	1	-146.3	0	-139.8	0	1.36	0	1.471	0	0	0	1.514	0	1.252	0	121.3	0	0	0	109.9	0	0	0	119	0	111.8	0	120.4	0	177.3	0	
-150	-140	140	150	2	-148.7	0.707	145.9	2.539	1.31	0.012	1.453	0.004	0	0	1.499	0.01	1.224	0.005	121.8	0.283	0	0	112.05	2.051	0	0	121	0.283	118.2	1.131	123.6	0.141	170.3	12.523	
-150	-140	150	160	5	-145.7	2.038	156.4	0.915	1.324	0.012	1.455	0.015	0	0	1.514	0.019	1.242	0.013	122.06	0.994	0	0	110.3	1.538	0	0	121.26	1.278	116.54	1.718	122.76	1.685	174.5	5.228	
-150	-140	170	180	3	-144.3	3.671	171.2	0.778	1.346	0.028	1.449	0.002	0	0	1.512	0.002	1.24	0.028	121.433	0.839	0	0	111.767	0.896	0	0	121.133	1.96	117.2	2.524	122.567	1.629	180.8	4.501	
120	130	-20	-10	3	125.1	3.651	-13	3.835	1.324	0.014	1.444	0.009	0	0	1.521	0.016	1.237	0.013	122.933	1.25	0	0	115.133	1.405	0	0	118.8	1.229	117.033	1.617	122.733	0.611	181	3.513	
120	130	-170	-160	2	123.4	3.041	-166.7	1.718	1.324	0.028	1.463	0.006	0	0	1.501	0.018	1.244	0.005	122.9	2.263	0	0	111.6	0.283	0	0	122.55	1.061	115.85	2.899	124.2	0.849	185	4.632	
120	130	-150	-140	2	122.8	0.438	-144.5	2.362	1.336	0.005	1.445	0.022	0	0	1.512	0.001	1.24	0.005	123.25	0.919	0	0	111.6	1.273	0	0	121.9	1.556	117.55	3.182	122.45	2.192	183.9	6.916	
120	130	150	160	1	127.6	0	156.7	0	1.318	0	1.451	0	0	0	1.529	0	1.238	0	121.6	0	0	0	111.2	0	0	0	121.7	0	118	0	124	0	183.4	0	
120	130	-40	-30	1	123.3	0	-31.9	0	1.342	0	1.454	0	0	0	1.519	0	1.228	0	124.4	0	0	0	113	0	0	0	121.3	0	116.3	0	123	0	187.3	0	
120	130	170	180	2	125.6	1.761	173.4	0.156	1.333	0.009	1.459	0.015	0	0	1.511	0.001	1.231	0.004	123.55	1.626	0	0	111.8	1.273	0	0	122.3	0	114.3	0	123.45	0.071	183.2	4.08	
120	130	-50	-40	1	127.2	0	-42.1	0	1.363	0	1.45	0	0	0	1.515	0	1.226	0	119.2	0	0	0	115	0	0	0	122	0	113.4	0	123.6	0	170.5	0	
120	130	130	140	1	122.2	0	137.7	0	1.316	0	1.496	0	0	0	1.51	0	1.211	0	114.9	0	0	0	111.9	0	0	0	124	0	115.7	0	122.3	0	176.4	0	
120	130	-160	-150	1	127.8	0	-153.8	0	1.337	0	1.447	0	0	0	1.513	0	1.24	0	122.5	0	0	0	112	0	0	0	120.8	0	113.8	0	123.5	0	185.2	0	
120	130	160	170	3	123.8	1.61	167.6	1.112	1.327	0.003	1.447	0.005	0	0	1.521	0.015	1.232	0.006	122.4	1.572	0	0	112.533	1.305	0	0	122.333	1.159	116.667	2.15	123.533	1.767	179.3	12.474	
120	130	-140	-130	1	125.9	0	-132.8	0	1.327	0	1.456	0	0	0	1.533	0	1.223	0	123	0	0	0	108.8	0	0	0	119.8	0	114.4	0	123.8	0	184.8	0	
120	130	-10	0	2	123.8	0.481	-3.7	0.7	1.33	0.014	1.451	0.016	0	0	1.538	0.016	1.245	0.008	121.6	1.131	0	0	115.45	2.758	0	0	117.45	0.495	118.55	1.202	123.25	0.778	184.9	11.971	
120	130	90	100	2	122.6	0.643	94.5	0.007	1.328	0.013	1.445	0.005	0	0	1.527	0.007	1.239	0.004	123.8	0.566	0	0	109.55	1.909	0	0	121.3	0.566	114.75	1.768	124.2	0.283	178.2	0.651	
120	130	-180	-170	2	125.4	0.799	-174.7	2.934	1.325	0.01	1.436	0.021	0	0	1.509	0.005	1.226	0.001	123.65	0.495	0	0	112.35	0.212	0	0	121.65	0.071	116.6	1.131	123.45	0.212	181.8	0.163	
120	130	-30	-20	1	124.5	0	-23.9	0	1.329	0	1.444	0	0	0	1.517	0	1.229	0	124.4	0	0	0	115.3	0	0	0	119	0	117.5	0	123	0	190.5	0	
-160	-150	-150	-140	2	-153.1	2.178	-147.3	3.465	1.315	0.001	1.456	0.012	0	0	1.509	0.034	1.231	0.006	122.5	1.131	0	0	110.75	2.758	0	0	121	1.838	115.15	3.182	123	0.707	187.1	9.108	
-160	-150	170	180	7	-154.5	3.328	176.1	2.361	1.332	0.009	1.447	0.013	0	0	1.514	0.016	1.231	0.009	122.471	2.148	0	0	109.886	1.638	0	0	121.614	1.351	115.371	1.587	122.814	1.16	177.1	7.986	
-160	-150	140	150	1	-154.1	0	142	0	1.344	0	1.424	0	0	0	1.505	0	1.244	0	119.5	0	0	0	115.1	0	0	0	119.2	0	117.5	0	124.1	0	172.9	0	
-160	-150	-180	-170	2	-158.2	1.895	-176.8	0.467	1.328	0.001	1.443	0.006	0	0	1.507	0.006	1.229	0.003	120.75	0.778	0	0	112.8	2.404	0	0	121.7	0	118.3	0.283	122.5	0.141	181.8	4.32	
-160	-150	150	160	2	-154.3	2.701	151.4	0.092	1.332	0.013	1.458	0.013	0	0	1.511	0.007	1.242	0.005	120	0.566	0	0	109.3	0.99	0	0	120.9	0.849	117.7	3.818	123.05	0.919	181.3	8.634	
-160	-150	160	170	1	-153.9	0	163.3	0	1.33	0	1.464	0	0	0	1.503	0	1.235	0	118.3	0	0	0	116.1	0	0	0	122.7	0	118.7	0	121.4	0	160.1	0	
-160	-150	-170	-160	2	-155.7	5.982	-165.4	1.004	1.331	0.013	1.44	0.009	0	0	1.518	0.003	1.233	0	121.25	0.354	0	0	111.15	0.212	0	0	121.6	0.849	116.05	1.485	122.65	0.071	184.4	8.111	
-160	-150	-160	-150	1	-155.8	0	-150.9	0	1.328	0	1.459	0	0	0	1.531	0	1.233	0	122.9	0	0	0	108	0	0	0	120.5	0	113.9	0	125.5	0	180.2	0	
-160	-150	-140	-130	1	-152	0	-136.6	0	1.32	0	1.448	0	0	0	1.48	0	1.239	0	122.4	0	0	0	112.9	0	0	0	120.1	0	118.4	0	122.4	0	190.4	0	
40	50	-140	-130	1	48.7	0	-133.2	0	1.337	0	1.436	0	0	0	1.522	0	1.244	0	120	0	0	0	113.4	0	0	0	120.6	0	117.6	0	121.2	0	184.7	0	
