PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	Color	X	Y	XLen	YLen	XBin	YBin	
-130	-120	80	90	7	-127	2.923	85.1	2.91	1.331	0.013	1.463	0.015	1.528	0.021	1.525	0.022	1.226	0.012	122.957	2.021	111.3	1.693	107.957	2.188	111.743	1.543	121.857	0.938	116.386	1.925	123.857	1.115	187.2	5.862	-2	-130	80	10	10	-13	8	
-130	-120	-10	0	33	-124.6	2.875	-4.4	3.034	1.336	0.018	1.454	0.016	1.536	0.016	1.522	0.012	1.233	0.012	121.767	1.338	111.455	1.569	113.97	1.237	109.703	1.898	118.948	1.076	116.391	1.388	123.009	1.085	183.4	7.972	4	-130	-10	10	10	-13	-1	
-130	-120	-40	-30	5	-124.1	2.158	-35.2	3.711	1.31	0.034	1.462	0.021	1.547	0.039	1.525	0.014	1.228	0.012	122.16	4.265	110.9	3.954	112.7	1.221	111.28	1.232	120.06	1.955	117.64	2.073	122.04	2.309	177.1	7.327	3	-130	-40	10	10	-13	-4	
-130	-120	-120	-110	2	-123.1	0.849	-114.5	0.014	1.333	0.005	1.458	0.005	1.506	0.018	1.527	0.001	1.223	0.007	122	1.556	111.6	0.99	107.55	2.051	115.9	0.283	118.95	1.061	117.15	0.212	122.55	0.778	184.3	2.701	-2	-130	-120	10	10	-13	-12	
-130	-120	-30	-20	6	-123.5	2.333	-23.6	2.532	1.328	0.018	1.457	0.02	1.536	0.01	1.529	0.017	1.226	0.02	122.067	2.114	110.667	1.537	114.267	1.109	110.767	2.066	118.617	2.303	117.933	2.229	122.633	1.143	187.2	7.568	4	-130	-30	10	10	-13	-3	
-130	-120	10	20	26	-124.1	2.692	15.2	2.667	1.336	0.015	1.457	0.011	1.535	0.012	1.52	0.009	1.237	0.014	122.331	1.483	111.427	1.285	112.465	1.092	110.608	1.588	119.562	1.189	116.946	2.635	123.15	2.28	177.8	6.741	2	-130	10	10	10	-13	1	
-130	-120	-70	-60	2	-123.1	3.323	-67	1.648	1.349	0.001	1.464	0.001	1.524	0.008	1.528	0.011	1.227	0.001	120.95	1.202	109.9	1.414	112.85	0.212	114.3	1.556	118.45	0.354	116.95	0.212	123.1	0.141	186.1	0.46	3	-130	-70	10	10	-13	-7	
-130	-120	-80	-70	1	-120.3	0	-78	0	1.321	0	1.462	0	1.532	0	1.507	0	1.223	0	122.4	0	115.4	0	108.6	0	112	0	119.5	0	115.1	0	123.6	0	171.6	0	-1	-130	-80	10	10	-13	-8	
-130	-120	50	60	2	-126.3	4.207	54.5	2.029	1.345	0.02	1.477	0.019	1.516	0.051	1.526	0.024	1.229	0.006	122.75	2.051	114	7.354	109.5	1.131	113.1	6.93	123.7	1.556	117.35	1.626	121.35	2.899	172.6	23.787	-1	-130	50	10	10	-13	5	
-130	-120	-50	-40	5	-123	1.855	-44.6	2.82	1.342	0.008	1.461	0.01	1.55	0.019	1.512	0.006	1.241	0.01	121.72	1.234	110.76	0.313	113.14	1.656	110.38	1.13	119.44	0.799	116.72	2.058	122.92	1.089	182.2	6.994	3	-130	-50	10	10	-13	-5	
-130	-120	70	80	3	-124.2	3.066	74	3.726	1.321	0.001	1.464	0.016	1.531	0.009	1.538	0.013	1.228	0.018	124.033	0.839	111.4	0.656	107.467	0.814	111.8	1.277	118.933	2.779	116.3	1.97	123.767	1.704	189.7	4.635	-3	-130	70	10	10	-13	7	
-130	-120	60	70	3	-127.2	1.894	66.9	4.716	1.327	0.013	1.464	0.008	1.521	0.018	1.533	0.016	1.235	0.006	122.133	1.93	110.9	1.513	108.967	0.321	112.3	0.917	122.2	1.735	116.967	3.873	123.4	1.058	188	3.35	-1	-130	60	10	10	-13	6	
-130	-120	-170	-160	1	-127.2	0	-161.3	0	1.32	0	1.463	0	1.535	0	1.527	0	1.249	0	121.4	0	107.2	0	112.2	0	114	0	121.2	0	118.8	0	122.9	0	182.5	0	2	-130	-170	10	10	-13	-17	
-130	-120	-130	-120	1	-124.1	0	-124.2	0	1.359	0	1.454	0	1.542	0	1.52	0	1.23	0	119.8	0	113	0	110.1	0	118.7	0	120.6	0	119.3	0	121.4	0	178.2	0	0	-130	-130	10	10	-13	-13	
-130	-120	-100	-90	1	-120.1	0	-97.6	0	1.33	0	1.455	0	1.556	0	1.525	0	1.228	0	121.4	0	110.3	0	110.2	0	114.2	0	120.3	0	117.7	0	122.2	0	175.3	0	0	-130	-100	10	10	-13	-10	
40	50	50	60	9	46.9	2.945	54	3.036	1.325	0.01	1.454	0.009	1.53	0.017	1.52	0.017	1.231	0.007	123.389	1.182	112.022	1.371	111.344	1.789	112.056	1.81	122.6	0.865	117.022	2.488	122.7	0.865	181.5	7.241	1	40	50	10	10	4	5	
40	50	40	50	20	48.4	1.255	45.1	3.278	1.328	0.012	1.461	0.014	1.524	0.016	1.525	0.013	1.235	0.012	122.485	1.355	111.02	1.292	111.125	1.29	112.17	1.426	121.89	1.271	117.16	1.883	122.605	1.534	176.8	4.793	1	40	40	10	10	4	4	
40	50	60	70	1	42.4	0	60.5	0	1.307	0	1.467	0	1.506	0	1.527	0	1.223	0	122.2	0	112.5	0	109.1	0	111.2	0	122.6	0	118	0	123.5	0	185.8	0	-1	40	60	10	10	4	6	
40	50	-140	-130	1	49.8	0	-139.1	0	1.314	0	1.458	0	1.51	0	1.543	0	1.227	0	122.7	0	112.3	0	109.1	0	116.4	0	119.1	0	117.1	0	123	0	186.5	0	-1	40	-140	10	10	4	-14	
-100	-90	-30	-20	41	-94.8	2.771	-25.4	2.914	1.33	0.013	1.456	0.013	1.534	0.017	1.522	0.016	1.239	0.014	121.732	1.843	110.254	1.628	113.829	1.519	109.293	1.942	119.217	1.293	116.666	1.763	122.72	1.354	182.3	6.346	4	-100	-30	10	10	-10	-3	
-100	-90	120	130	139	-95.1	2.825	124.7	3.064	1.329	0.014	1.457	0.012	1.532	0.013	1.523	0.012	1.238	0.013	122.417	1.227	110.561	1.639	108.904	1.632	109.979	1.55	120.35	1.104	116.181	1.463	123.274	1.038	179.4	5.831	-1	-100	120	10	10	-10	12	
-100	-90	110	120	81	-95.4	2.92	115.2	3.222	1.33	0.015	1.458	0.013	1.528	0.014	1.526	0.012	1.235	0.011	122.826	1.13	110.68	1.402	108.305	1.68	110.791	1.586	120.472	1.052	116.338	1.627	123.244	1.171	181.9	6.622	-2	-100	110	10	10	-10	11	
-100	-90	100	110	54	-94.5	2.866	106	2.83	1.332	0.011	1.46	0.012	1.529	0.012	1.525	0.011	1.234	0.012	122.828	1.218	110.426	1.545	107.819	1.522	111.198	1.888	120.756	1.102	116.044	1.372	122.978	1.101	185.8	5.642	-2	-100	100	10	10	-10	10	
-100	-90	0	10	96	-94.9	3.062	4	2.764	1.332	0.015	1.457	0.015	1.53	0.018	1.521	0.015	1.237	0.014	122.362	1.585	110.566	1.559	113.166	1.375	110.22	1.691	119.507	1.235	117.296	1.748	122.786	1.271	180.2	5.657	3	-100	0	10	10	-10	0	
-100	-90	-20	-10	47	-94.9	2.768	-14.3	3.063	1.333	0.016	1.456	0.013	1.535	0.018	1.522	0.015	1.237	0.016	121.709	1.512	110.677	1.535	113.474	0.959	109.268	1.667	119.14	1.205	117.16	1.437	122.611	1.205	184.5	5.375	3	-100	-20	10	10	-10	-2	
-100	-90	90	100	20	-94.8	2.592	95.7	3.071	1.328	0.015	1.466	0.012	1.524	0.011	1.521	0.01	1.234	0.014	122.44	1.824	111.165	2.143	106.79	2.042	112.65	1.916	121.285	1.283	116.26	2.015	122.905	1.874	184.6	7.255	-3	-100	90	10	10	-10	9	
-100	-90	130	140	103	-95	2.715	134.6	2.904	1.33	0.014	1.456	0.015	1.532	0.014	1.521	0.014	1.236	0.012	122.621	1.382	110.248	1.708	109.417	1.844	110.006	1.743	120.68	1.114	116.154	1.499	122.997	1.005	177.2	6.417	-1	-100	130	10	10	-10	13	
-100	-90	150	160	50	-95.2	2.781	154.7	2.846	1.326	0.016	1.454	0.012	1.532	0.016	1.526	0.015	1.233	0.012	123.192	2.377	110.572	1.73	110.416	1.988	109.946	1.837	121.656	1.181	116.44	2.028	123.07	1.277	174.4	6.534	0	-100	150	10	10	-10	15	
-100	-90	10	20	51	-95.5	2.613	13.6	2.953	1.331	0.011	1.456	0.013	1.529	0.013	1.527	0.017	1.235	0.011	122.59	1.578	110.376	1.395	112.6	1.024	110.673	1.83	119.198	1.299	117.249	1.637	122.969	1.325	177.5	5.715	3	-100	10	10	10	-10	1	
-100	-90	-10	0	106	-94.3	2.636	-4.6	2.829	1.33	0.016	1.454	0.014	1.533	0.02	1.523	0.014	1.234	0.014	122.819	2.015	110.359	1.565	113.227	1.271	109.901	1.447	119.143	1.088	117.713	2.002	122.599	1.402	181.2	5.667	3	-100	-10	10	10	-10	-1	
-100	-90	140	150	84	-94.9	3.119	144.7	2.947	1.328	0.025	1.454	0.013	1.532	0.019	1.522	0.012	1.233	0.012	122.161	1.913	110.599	1.878	110.155	1.535	109.777	2.03	121.36	1.291	116.548	1.967	122.823	1.91	175.8	7.154	0	-100	140	10	10	-10	14	
-100	-90	30	40	2	-96.1	1.011	32.9	3.649	1.34	0.001	1.463	0.018	1.52	0.03	1.515	0.028	1.255	0.03	123.05	1.061	111.25	1.061	113.5	0.141	111.9	0	118.95	3.041	117.1	0.141	122.15	1.909	176	1.344	4	-100	30	10	10	-10	3	
-100	-90	160	170	28	-94.2	2.627	164.5	2.611	1.327	0.01	1.457	0.011	1.532	0.02	1.528	0.017	1.233	0.014	122.304	1.251	110.179	1.9	110.646	1.641	109.757	1.768	122.15	1.016	116.032	1.6	123.004	1.466	175.8	6.526	1	-100	160	10	10	-10	16	
-100	-90	-40	-30	24	-95.2	2.54	-34.6	2.96	1.33	0.015	1.458	0.013	1.533	0.018	1.523	0.016	1.236	0.013	122.388	2.469	110.421	1.771	112.925	1.143	109.488	1.696	119.633	1.332	117.287	2.377	122.65	1.414	185.1	6.42	3	-100	-40	10	10	-10	-4	
-100	-90	-50	-40	16	-95.8	2.62	-44.8	2.951	1.336	0.013	1.457	0.012	1.532	0.017	1.526	0.011	1.23	0.013	123.094	1.574	110.306	1.555	111.888	1.044	111.056	1.642	120.65	1.692	117.581	2.325	122.5	1.23	183.8	6.339	2	-100	-50	10	10	-10	-5	
-100	-90	170	180	15	-96	2.225	175	2.799	1.332	0.017	1.448	0.009	1.53	0.011	1.53	0.017	1.229	0.012	122.453	1.809	110.793	1.721	110.12	1.495	111.347	1.96	122.107	1.144	116.307	2.147	122.833	1.284	181.5	4.664	0	-100	170	10	10	-10	17	
-100	-90	40	50	8	-93.6	3.326	46	2.595	1.329	0.008	1.466	0.016	1.523	0.017	1.519	0.017	1.227	0.017	122.125	2.846	109.863	1.577	112.013	1.741	111.263	1.186	120.375	2.124	116.25	1.61	123.05	1.276	179.7	3.932	2	-100	40	10	10	-10	4	
-100	-90	50	60	8	-93.5	3.544	57.4	3.307	1.332	0.013	1.461	0.009	1.525	0.019	1.531	0.01	1.23	0.013	122.85	1.959	110.713	0.863	110.95	0.886	111.475	1.752	122.013	1.013	116.387	0.889	122.487	1.063	180.9	7.423	1	-100	50	10	10	-10	5	
-100	-90	80	90	9	-94.6	2.753	84.7	2.512	1.336	0.017	1.465	0.008	1.532	0.02	1.527	0.011	1.221	0.015	122.289	1.271	110.911	1.888	106.856	1.584	112.478	1.153	122.711	1.099	116.356	2.342	122.311	1.44	186.7	5.43	-3	-100	80	10	10	-10	8	
-100	-90	-60	-50	9	-95.6	2.075	-53.6	2.403	1.332	0.013	1.465	0.022	1.544	0.021	1.524	0.017	1.234	0.009	122.333	1.621	109.933	1.513	112.122	1.338	111.078	1.773	120.667	0.757	116.478	1.406	123.533	1.261	182.7	5.532	2	-100	-60	10	10	-10	-6	
-100	-90	-70	-60	4	-94.7	3.198	-64.8	4.217	1.336	0.018	1.464	0.008	1.534	0.01	1.518	0.013	1.231	0.008	121.825	0.85	110.625	1.42	111.1	1.924	112.875	1.209	119.75	2.457	115.275	2.804	123.375	0.685	178	8.813	1	-100	-70	10	10	-10	-7	
-100	-90	-180	-170	9	-94.8	2.987	-175.6	3.119	1.321	0.017	1.451	0.012	1.532	0.013	1.525	0.011	1.232	0.019	122.367	2.217	110.467	2.201	109.667	1.743	111.589	2.556	121.3	0.811	116.656	1.35	122.878	1.25	180.8	7.906	-0	-100	-180	10	10	-10	-18	
-100	-90	70	80	4	-93.1	2.629	71.9	2.494	1.325	0.021	1.46	0.014	1.52	0.01	1.524	0.011	1.236	0.011	121.05	1.42	110.825	0.922	110.45	1.121	113.475	1.19	123.225	1.315	116.675	2.504	123.925	1.218	181	4.07	0	-100	70	10	10	-10	7	
-100	-90	60	70	8	-93.1	2.075	65.5	3.715	1.322	0.014	1.469	0.016	1.528	0.013	1.526	0.013	1.236	0.03	121.438	1.241	110.275	0.75	109.838	0.872	112.063	1.761	122.538	2.377	117.813	1.362	122.313	0.934	185.6	5.028	-0	-100	60	10	10	-10	6	
-100	-90	20	30	5	-97.9	1.517	21.6	1.072	1.336	0.017	1.45	0.009	1.541	0.01	1.514	0.01	1.251	0.01	124.16	2.575	110.84	1.026	112.86	1.064	111.2	1.679	120.96	1.106	117.48	2.587	122.32	2.008	175.5	5.532	3	-100	20	10	10	-10	2	
-100	-90	-150	-140	1	-94.5	0	-143.9	0	1.332	0	1.442	0	1.562	0	1.533	0	1.25	0	125.3	0	107.9	0	107.8	0	112.9	0	118.6	0	117.8	0	122.2	0	170.9	0	-2	-100	-150	10	10	-10	-15	
-100	-90	-80	-70	2	-96.2	4.568	-74.8	4.016	1.321	0.016	1.477	0.019	1.533	0.031	1.537	0.014	1.233	0.005	123	0.283	111.95	1.344	109.9	2.687	113.05	0.636	120.45	0.636	115.45	1.909	123.95	0.636	173.6	5.317	-0	-100	-80	10	10	-10	-8	
-100	-90	-170	-160	2	-95.9	4.709	-163.8	3.755	1.309	0.02	1.457	0.006	1.528	0.018	1.538	0.003	1.232	0.016	123.4	1.697	110.1	2.687	108.35	0.354	114.2	2.263	122	0.707	118.1	0.99	123.75	0.636	181.5	3.217	-2	-100	-170	10	10	-10	-17	
-110	-100	-60	-50	8	-106.2	2.373	-52.3	1.741	1.336	0.014	1.448	0.018	1.552	0.017	1.526	0.004	1.23	0.016	122.863	1.616	110.637	2.125	112.25	1.034	110.4	1.994	120.625	2.024	117.45	2.12	122.813	1.517	182.8	5.71	2	-110	-60	10	10	-11	-6	
-110	-100	10	20	72	-104.6	3.021	14.2	2.491	1.334	0.011	1.456	0.012	1.53	0.013	1.525	0.013	1.235	0.013	122.743	1.637	110.942	1.443	112.693	1.04	111.215	1.483	119.819	0.908	117.124	1.643	122.953	1.307	176.6	6.184	3	-110	10	10	10	-11	1	
-110	-100	140	150	80	-105.1	2.648	144.5	2.669	1.33	0.015	1.455	0.012	1.533	0.017	1.522	0.011	1.235	0.011	122.823	1.516	110.778	1.792	109.959	1.61	109.236	1.866	121.018	1.136	116.182	1.613	123.146	1.218	175.1	6.762	-0	-110	140	10	10	-11	14	
-110	-100	-30	-20	26	-106.1	2.911	-24.4	3.097	1.335	0.014	1.455	0.013	1.534	0.015	1.522	0.013	1.233	0.012	121.754	2.181	110.742	1.347	114.138	1.533	109.015	1.539	119.169	1.273	116.535	1.29	123.223	0.857	184.5	4.816	4	-110	-30	10	10	-11	-3	
-110	-100	120	130	152	-105.6	2.883	125.5	2.774	1.331	0.013	1.459	0.013	1.532	0.013	1.523	0.013	1.236	0.012	123.095	1.485	110.651	1.212	108.491	1.489	110.439	1.498	120.258	1	116.132	1.474	123.364	1.186	180.1	5.37	-2	-110	120	10	10	-11	12	
-110	-100	130	140	132	-105.2	2.828	134.4	2.972	1.328	0.014	1.457	0.012	1.532	0.014	1.521	0.01	1.237	0.012	123.064	1.212	110.68	1.524	109.357	1.722	109.677	1.765	120.455	1.067	116.158	1.676	123.274	1.028	175.8	6.428	-1	-110	130	10	10	-11	13	
-110	-100	100	110	47	-104.7	2.843	105.6	3	1.33	0.025	1.457	0.014	1.528	0.014	1.527	0.013	1.233	0.012	123.151	1.298	110.845	1.681	107.336	2.062	111.236	1.719	120.702	1.16	116.106	1.487	123.228	1.392	182.6	6.186	-3	-110	100	10	10	-11	10	
-110	-100	160	170	28	-105.4	2.781	163.6	2.543	1.326	0.015	1.454	0.014	1.541	0.016	1.522	0.011	1.239	0.017	122.704	1.449	110.861	1.746	110.393	1.417	109.843	1.485	121.746	1.604	116.593	2.099	123.339	1.306	177.3	6.614	0	-110	160	10	10	-11	16	
-110	-100	90	100	17	-104.6	2.714	95.9	2.797	1.33	0.018	1.466	0.016	1.524	0.011	1.532	0.014	1.231	0.009	123.571	1.711	110.353	1.145	106.847	1.806	111.429	1.265	121.412	1.154	116.041	1.713	123.524	1.331	185.8	5.653	-3	-110	90	10	10	-11	9	
-110	-100	170	180	11	-104.8	3.157	173.6	2.47	1.328	0.008	1.455	0.012	1.535	0.012	1.527	0.011	1.231	0.013	122.645	1.777	110.764	1.483	110.109	1.187	112.155	1.765	122.2	1.274	115.582	1.383	123.045	1.376	177.8	5.864	0	-110	170	10	10	-11	17	
-110	-100	150	160	49	-105.1	2.976	155.3	2.69	1.329	0.015	1.453	0.013	1.531	0.015	1.522	0.012	1.234	0.012	122.951	1.594	110.767	1.482	110.329	1.478	109.9	1.792	121.91	1.167	116.445	1.48	123.192	1.319	176	6.469	0	-110	150	10	10	-11	15	
-110	-100	110	120	82	-105.1	3.107	115.8	2.736	1.329	0.015	1.458	0.012	1.531	0.014	1.523	0.013	1.237	0.011	123.027	1.366	110.871	1.823	107.877	1.665	110.895	1.381	120.7	1.027	116.054	1.575	123.313	1.087	180.2	6.343	-2	-110	110	10	10	-11	11	
-110	-100	0	10	81	-104.4	2.741	5.4	2.875	1.331	0.013	1.456	0.011	1.531	0.017	1.523	0.012	1.233	0.015	122.765	1.419	110.575	1.424	112.967	1.393	110.575	2.007	119.699	1.311	117.353	2.145	122.847	1.471	180.3	5.357	3	-110	0	10	10	-11	0	
-110	-100	-40	-30	15	-103.6	3.175	-34.5	2.675	1.331	0.012	1.462	0.013	1.536	0.012	1.518	0.014	1.233	0.014	122.687	1.491	110.78	1.657	113.613	1.034	109	1.563	119.353	1.082	116.933	1.499	123.327	0.99	185.7	7.768	4	-110	-40	10	10	-11	-4	
-110	-100	20	30	33	-104.9	2.734	23.6	2.69	1.331	0.012	1.457	0.013	1.527	0.016	1.527	0.01	1.232	0.016	122.936	1.522	110.782	2.007	112.206	1.03	111.597	1.641	120.594	1.024	117.482	1.977	122.773	1.29	178.2	6.189	2	-110	20	10	10	-11	2	
-110	-100	-20	-10	28	-104.6	3.043	-14	2.787	1.336	0.011	1.46	0.017	1.54	0.014	1.521	0.012	1.238	0.013	122.075	1.27	110.907	1.294	113.6	1.236	109.414	1.99	118.718	1.025	117.189	1.577	122.832	1.246	181.1	7.197	4	-110	-20	10	10	-11	-2	
-110	-100	60	70	2	-102.4	0.926	64	4.2	1.334	0.008	1.466	0.004	1.527	0.001	1.53	0.003	1.236	0.008	122.75	0.495	109.65	0.071	110.1	1.131	110.75	0.636	121.8	0.424	116.05	0.778	122.95	0.354	188.1	8.21	0	-110	60	10	10	-11	6	
-110	-100	-140	-130	1	-100.4	0	-133.4	0	1.334	0	1.456	0	1.544	0	1.542	0	1.228	0	121.5	0	109.7	0	109.2	0	118.8	0	117.1	0	118	0	123.4	0	191.3	0	-1	-110	-140	10	10	-11	-14	
-110	-100	80	90	7	-103.8	3.382	86.9	1.61	1.332	0.007	1.459	0.017	1.52	0.013	1.523	0.003	1.232	0.014	122.7	0.81	110.986	1.674	107.5	1.78	112.114	1.108	121.929	1.274	116.586	1.173	122.686	0.743	186.4	3.958	-3	-110	80	10	10	-11	8	
-110	-100	-10	0	48	-104.4	3.215	-4.6	3.081	1.334	0.013	1.455	0.014	1.536	0.016	1.519	0.014	1.238	0.013	122.46	1.466	110.629	1.652	113.458	1.418	110.023	1.595	119.319	1.202	117.513	1.437	122.431	1.101	181.8	6.43	3	-110	-10	10	10	-11	-1	
-110	-100	-50	-40	11	-104.6	2.519	-44.2	2.306	1.327	0.007	1.455	0.012	1.539	0.016	1.518	0.008	1.23	0.018	122.673	1.822	110.4	1.746	113.082	2.026	110.318	1.798	120.145	1.007	116.536	1.468	123.7	0.516	182.2	7.069	3	-110	-50	10	10	-11	-5	
-110	-100	30	40	5	-104.6	3.614	34.3	3.324	1.333	0.012	1.464	0.008	1.525	0.01	1.521	0.009	1.235	0.013	123.24	0.723	111.14	1.036	112.46	1.301	110.9	1.002	120.5	1.468	117.16	3.312	122.7	1.402	181.7	8.692	2	-110	30	10	10	-11	3	
-110	-100	-70	-60	1	-109.6	0	-62.8	0	1.331	0	1.464	0	1.514	0	1.533	0	1.209	0	122.3	0	112.3	0	110.6	0	109.8	0	119.8	0	118.1	0	121.8	0	182.1	0	1	-110	-70	10	10	-11	-7	
-110	-100	-180	-170	8	-106.7	1.916	-176.7	1.638	1.331	0.027	1.452	0.014	1.526	0.018	1.526	0.018	1.236	0.015	123.688	2.299	110.75	1.374	109.675	1.614	112.788	1.943	122	2.108	116.35	1.979	122.238	2.265	182.8	8.842	-0	-110	-180	10	10	-11	-18	
-110	-100	50	60	1	-100.9	0	57.2	0	1.308	0	1.476	0	1.549	0	1.519	0	1.227	0	122.2	0	107.8	0	112.8	0	111.6	0	122.7	0	116.2	0	124	0	189.8	0	3	-110	50	10	10	-11	5	
-110	-100	-130	-120	3	-106.2	3.479	-128.4	2.155	1.32	0.01	1.461	0.012	1.519	0.019	1.53	0.002	1.232	0.003	123.633	0.802	109.8	0.173	108.6	1.127	116.267	1.901	118.233	0.404	117.667	0.929	123.033	1.85	187.1	10.029	-1	-110	-130	10	10	-11	-13	
-110	-100	70	80	2	-106.3	3.889	72.8	2.496	1.339	0.012	1.439	0.028	1.538	0.024	1.529	0.004	1.221	0.001	122.4	1.414	109.45	1.485	108.7	2.97	111.85	2.899	123.05	0.354	115.55	0.071	122.75	0.071	192.6	6.421	-1	-110	70	10	10	-11	7	
-110	-100	-100	-90	3	-107	3.406	-94.9	1.876	1.341	0.018	1.458	0.011	1.539	0.014	1.518	0.01	1.254	0.023	121.667	0.289	109.933	0.681	108.967	1.973	115	0.3	119.533	1.185	116.667	2.15	123.8	1.803	181.6	4.032	-1	-110	-100	10	10	-11	-10	
-110	-100	-170	-160	3	-104.8	0.852	-165.4	3.453	1.334	0.015	1.457	0.027	1.554	0.014	1.514	0.022	1.245	0.023	121.567	1.877	107.167	1.193	111.6	0.854	114.367	2.281	120.3	0.854	116.933	1.716	122.667	1.201	185.1	6.675	2	-110	-170	10	10	-11	-17	
-110	-100	-160	-150	1	-107.5	0	-157.3	0	1.343	0	1.466	0	1.51	0	1.545	0	1.251	0	126.6	0	110	0	108.7	0	114.8	0	120.4	0	115.4	0	122.9	0	185.4	0	-1	-110	-160	10	10	-11	-16	
-110	-100	-80	-70	2	-106.4	1.754	-75.4	4.547	1.327	0.004	1.458	0.004	1.53	0.001	1.524	0.001	1.243	0.015	121.8	1.838	111.7	3.111	109.05	0.778	112.65	0.778	119.25	0.919	117.85	0.919	123.4	0.283	174.8	4.653	-1	-110	-80	10	10	-11	-8	
-110	-100	40	50	1	-102.8	0	47.9	0	1.327	0	1.47	0	1.533	0	1.52	0	1.242	0	122.1	0	111.4	0	111.4	0	111.3	0	122.7	0	118.1	0	121.7	0	179.3	0	1	-110	40	10	10	-11	4	
70	80	20	30	3	72.3	1.913	27	3.506	1.344	0.02	1.46	0.013	1.533	0.019	1.523	0.015	1.225	0.004	123.033	0.839	111.633	1.528	113.733	1.447	111.467	0.513	120.167	1.626	116.533	0.737	121.933	0.351	173	3.209	4	70	20	10	10	7	2	
70	80	10	20	10	73	2.695	14.1	3.588	1.332	0.013	1.456	0.013	1.53	0.008	1.525	0.007	1.234	0.015	124.73	1.564	114.03	1.292	113.66	0.523	110.99	2.411	119.9	1.598	116.75	1.232	122.95	0.916	172.7	9.833	4	70	10	10	10	7	1	
70	80	-10	0	4	72.8	1.897	-2.5	2.074	1.331	0.009	1.453	0.014	1.542	0.012	1.522	0.029	1.227	0.022	125.775	1.506	114.075	1.253	114.7	0.469	109.85	1.857	119.075	0.998	114.225	1.515	123.925	0.472	178.8	2.63	5	70	-10	10	10	7	-1	
70	80	0	10	5	74.5	3.045	7.2	2.34	1.342	0.016	1.47	0.032	1.523	0.015	1.524	0.007	1.252	0.044	125.82	2.041	115.04	2.792	112.38	3.767	110.64	3.225	118.62	3.104	115.84	0.713	122.02	1.906	176.7	2.32	2	70	0	10	10	7	0	
70	80	-20	-10	1	74.4	0	-16	0	1.354	0	1.468	0	1.535	0	1.534	0	1.237	0	125.4	0	111.6	0	112	0	112.9	0	118.6	0	113.2	0	124.3	0	189.7	0	2	70	-20	10	10	7	-2	
70	80	-60	-50	1	79.1	0	-54.1	0	1.339	0	1.472	0	1.534	0	1.534	0	1.232	0	125.3	0	113.4	0	112.3	0	113.8	0	119.6	0	117.6	0	122.9	0	176.1	0	2	70	-60	10	10	7	-6	
70	80	-70	-60	1	70.3	0	-62.9	0	1.331	0	1.469	0	1.539	0	1.535	0	1.228	0	126.5	0	113.5	0	111.8	0	112.3	0	120.7	0	116	0	123.6	0	178	0	2	70	-70	10	10	7	-7	
70	80	30	40	3	71.6	1.951	36	2.877	1.331	0.017	1.451	0.012	1.531	0.018	1.541	0.023	1.229	0.01	123.8	0.693	112.633	0.907	112.733	0.252	110.967	0.321	120.033	1.674	115.9	1.179	123.933	0.586	176.2	6.274	3	70	30	10	10	7	3	
70	80	70	80	1	70.3	0	70.8	0	1.359	0	1.473	0	1.534	0	1.541	0	1.243	0	123.5	0	111.7	0	109.1	0	111.5	0	121.3	0	115.6	0	123.5	0	183.1	0	-1	70	70	10	10	7	7	
70	80	170	180	1	77.6	0	171.7	0	1.35	0	1.438	0	1.527	0	1.538	0	1.233	0	123.1	0	115.6	0	109.6	0	112.7	0	122.8	0	114.5	0	125.1	0	192.3	0	-0	70	170	10	10	7	17	
70	80	40	50	1	71.4	0	42.6	0	1.326	0	1.504	0	1.527	0	1.558	0	1.185	0	118.6	0	117.7	0	107.5	0	110.6	0	119.6	0	115.3	0	122.6	0	177.9	0	-3	70	40	10	10	7	4	
70	80	60	70	1	78.4	0	65.1	0	1.3	0	1.462	0	1.534	0	1.544	0	1.229	0	128.1	0	114.7	0	107.6	0	113.3	0	122.4	0	119.3	0	122.3	0	184.3	0	-2	70	60	10	10	7	6	
70	80	80	90	1	78.9	0	89.3	0	1.334	0	1.46	0	1.527	0	1.525	0	1.24	0	125.6	0	112.6	0	112.6	0	109.9	0	120.7	0	116	0	125.1	0	182.9	0	3	70	80	10	10	7	8	
-180	-170	170	180	7	-172.7	1.555	174.4	2.108	1.337	0.014	1.46	0.013	1.528	0.016	1.53	0.014	1.232	0.014	122.857	1.69	112.457	3.77	107.371	0.645	110.957	2.297	121.643	1.376	116.314	3.217	122.357	1.58	173.9	6.841	-3	-180	170	10	10	-18	17	
-180	-170	160	170	7	-173.2	2.774	166	2.9	1.33	0.013	1.453	0.011	1.523	0.033	1.524	0.01	1.235	0.007	122.914	2.685	112	1.494	107.5	1.349	109.871	1.858	121.129	0.647	116.657	0.81	123.4	1.322	169.7	6.684	-3	-180	160	10	10	-18	16	
